Account,Risk_Score,Risk_Reasons,Smurfing_Flag,Mule_Flag,Known_Laundering_Account,Risk_Level,Suspicious_Flag
802385BA0,0,,False,False,False,Low,False
807AD7C30,20,High total outgoing amount,False,False,False,Low,False
8023838B0,0,,False,False,False,Low,False
8080C9B30,20,High total outgoing amount,False,False,False,Low,False
8023B19E0,0,,False,False,False,Low,False
80098D2D0,20,High total outgoing amount,False,False,False,Low,False
80BA6ABA0,0,,False,False,False,Low,False
80BA50140,0,,False,False,False,Low,False
804C5D9C0,0,,False,False,False,Low,False
807E3FE00,20,High total outgoing amount,False,False,False,Low,False
807E45DC0,0,,False,False,False,Low,False
80BA7F0B0,0,,False,False,False,Low,False
8023CB340,0,,False,False,False,Low,False
807E44CA0,0,,False,False,False,Low,False
8023D81B0,0,,False,False,False,Low,False
801080390,0,,False,False,False,Low,False
80BA90B20,0,,False,False,False,Low,False
807E333B0,0,,False,False,False,Low,False
807E33160,0,,False,False,False,Low,False
80BA97D50,0,,False,False,False,Low,False
807E301B0,0,,False,False,False,Low,False
807E2B3A0,0,,False,False,False,Low,False
807E71EF0,20,High total outgoing amount,False,False,False,Low,False
8023B6220,0,,False,False,False,Low,False
807E72110,0,,False,False,False,Low,False
807E72B20,0,,False,False,False,Low,False
80BA31060,0,,False,False,False,Low,False
806165490,0,,False,False,False,Low,False
807F56A40,0,,False,False,False,Low,False
80BA33900,0,,False,False,False,Low,False
8023AFD60,0,,False,False,False,Low,False
80BA3C840,0,,False,False,False,Low,False
8010C2840,0,,False,False,False,Low,False
8023BF650,0,,False,False,False,Low,False
80BA3FC00,0,,False,False,False,Low,False
807EC54C0,0,,False,False,False,Low,False
8023C2220,20,High total outgoing amount,False,False,False,Low,False
807EA15C0,0,,False,False,False,Low,False
80BA59280,0,,False,False,False,Low,False
8010C8310,0,,False,False,False,Low,False
8008622F0,0,,False,False,False,Low,False
8023A86F0,0,,False,False,False,Low,False
800C03B20,0,,False,False,False,Low,False
807E6CB80,0,,False,False,False,Low,False
80B979F00,0,,False,False,False,Low,False
80B976520,0,,False,False,False,Low,False
8082EE020,20,High total outgoing amount,False,False,False,Low,False
808316C20,0,,False,False,False,Low,False
8083092B0,0,,False,False,False,Low,False
80B7E78A0,0,,False,False,False,Low,False
8082E9930,0,,False,False,False,Low,False
8082E7610,0,,False,False,False,Low,False
8082E2410,0,,False,False,False,Low,False
80118BFF0,0,,False,False,False,Low,False
80B7F68B0,0,,False,False,False,Low,False
8082D23A0,0,,False,False,False,Low,False
800E9FEA0,0,,False,False,False,Low,False
8082D1A00,0,,False,False,False,Low,False
8082BF5A0,0,,False,False,False,Low,False
80B7B77D0,20,High total outgoing amount,False,False,False,Low,False
80221F800,0,,False,False,False,Low,False
8082C8CE0,0,,False,False,False,Low,False
80119E890,0,,False,False,False,Low,False
8082C5F80,20,High total outgoing amount,False,False,False,Low,False
80B7D1D40,0,,False,False,False,Low,False
8021EED80,0,,False,False,False,Low,False
8004076A0,20,High total outgoing amount,False,False,False,Low,False
80B7515C0,0,,False,False,False,Low,False
8011A7EE0,0,,False,False,False,Low,False
80B79A780,0,,False,False,False,Low,False
8083513C0,20,High total outgoing amount,False,False,False,Low,False
8021D81A0,0,,False,False,False,Low,False
80834CF20,0,,False,False,False,Low,False
80B7A9330,0,,False,False,False,Low,False
80B7ACD10,0,,False,False,False,Low,False
80B7ACF30,0,,False,False,False,Low,False
80B7BCD40,0,,False,False,False,Low,False
808337430,0,,False,False,False,Low,False
80B7BBA00,0,,False,False,False,Low,False
8011A6770,0,,False,False,False,Low,False
80B7CC360,0,,False,False,False,Low,False
80437F100,20,High total outgoing amount,False,False,False,Low,False
800799970,20,High total outgoing amount,False,False,False,Low,False
80B802A70,0,,False,False,False,Low,False
8009DF290,20,High total outgoing amount,False,False,False,Low,False
80B8D2BA0,0,,False,False,False,Low,False
801133040,0,,False,False,False,Low,False
80B8D65E0,0,,False,False,False,Low,False
802310380,20,High total outgoing amount,False,False,False,Low,False
80230D730,0,,False,False,False,Low,False
806C626B0,20,High total outgoing amount,False,False,False,Low,False
80B8E9820,0,,False,False,False,Low,False
800BCA900,20,High total outgoing amount,False,False,False,Low,False
80821C8D0,0,,False,False,False,Low,False
801122E20,0,,False,False,False,Low,False
80B8E42C0,0,,False,False,False,Low,False
80820C520,0,,False,False,False,Low,False
8010E4410,0,,False,False,False,Low,False
800C63930,0,,False,False,False,Low,False
801116280,0,,False,False,False,Low,False
802345170,20,High total outgoing amount,False,False,False,Low,False
80233DE40,0,,False,False,False,Low,False
80B8D29C0,0,,False,False,False,Low,False
80113BA60,20,High total outgoing amount,False,False,False,Low,False
80B886C00,0,,False,False,False,Low,False
80B8858A0,0,,False,False,False,Low,False
80B8194F0,0,,False,False,False,Low,False
808268440,0,,False,False,False,Low,False
80B81BB90,0,,False,False,False,Low,False
801FF4640,20,High total outgoing amount,False,False,False,Low,False
802301250,0,,False,False,False,Low,False
808200530,0,,False,False,False,Low,False
801159800,0,,False,False,False,Low,False
802300F70,0,,False,False,False,Low,False
80BAF49D0,20,High total outgoing amount,False,False,False,Low,False
80B848980,20,High total outgoing amount,False,False,False,Low,False
8082775C0,0,,False,False,False,Low,False
80B84DC10,0,,False,False,False,Low,False
801148680,0,,False,False,False,Low,False
80B86FDF0,0,,False,False,False,Low,False
808257550,20,High total outgoing amount,False,False,False,Low,False
801145190,0,,False,False,False,Low,False
80B881180,0,,False,False,False,Low,False
808253240,0,,False,False,False,Low,False
801142B00,0,,False,False,False,Low,False
804991390,0,,False,False,False,Low,False
807178710,0,,False,False,False,Low,False
809FE6550,0,,False,False,False,Low,False
810373880,0,,False,False,False,Low,False
8003750E0,0,,False,True,False,Low,True
804C18630,0,,False,False,False,Low,False
8004BEFA0,0,,False,False,False,Low,False
805801590,0,,False,False,False,Low,False
810375D80,20,High total outgoing amount,False,False,False,Low,False
80444EC20,0,,False,False,False,Low,False
800420460,0,,False,False,False,Low,False
80F3A89F0,0,,False,False,False,Low,False
810052B60,0,,False,False,False,Low,False
8100679B0,20,High total outgoing amount,False,False,False,Low,False
8103CA480,0,,False,False,False,Low,False
8046C9890,0,,False,False,False,Low,False
80435D6D0,0,,False,False,False,Low,False
81015A8C0,0,,False,False,False,Low,False
800141DD0,0,,False,False,False,Low,False
80FED15A0,0,,False,False,False,Low,False
805323670,0,,False,False,False,Low,False
80FD15E10,0,,False,False,False,Low,False
805087D80,0,,False,False,False,Low,False
80C48E1F0,20,High total outgoing amount,False,False,False,Low,False
800249430,0,,False,False,False,Low,False
80FD8A5C0,20,High total outgoing amount,False,False,False,Low,False
800243770,0,,False,False,False,Low,False
8004ECC30,0,,False,False,False,Low,False
80482ED70,0,,False,False,False,Low,False
804D40430,0,,False,False,False,Low,False
80F5E1B10,0,,False,False,False,Low,False
80F5E4250,0,,False,False,False,Low,False
803EDF020,0,,False,False,False,Low,False
8052FAEC0,20,High total outgoing amount,False,False,False,Low,False
804267560,20,High total outgoing amount,False,False,False,Low,False
80F3B19E0,0,,False,False,False,Low,False
8057E52D0,0,,False,False,False,Low,False
80471FFB0,0,,False,False,False,Low,False
8055A3D80,20,High total outgoing amount,False,False,False,Low,False
80024A900,0,,False,False,False,Low,False
804C19D70,20,High total outgoing amount,False,False,False,Low,False
80FB99040,0,,False,False,False,Low,False
8055A0A70,0,,False,False,False,Low,False
80FF82DF0,0,,False,False,False,Low,False
8056A44B0,0,,False,False,False,Low,False
80455A700,20,High total outgoing amount,False,False,False,Low,False
8005AD500,20,High total outgoing amount,False,False,False,Low,False
80005CA70,0,,False,False,False,Low,False
8049869F0,0,,False,False,False,Low,False
8058032F0,0,,False,False,False,Low,False
8001F29E0,0,,False,False,False,Low,False
8004F2770,0,,False,False,False,Low,False
804C36BD0,20,High total outgoing amount,False,False,False,Low,False
804842300,0,,False,False,False,Low,False
810086830,0,,False,False,False,Low,False
8001643F0,20,High total outgoing amount,False,False,False,Low,False
804854520,0,,False,False,False,Low,False
8100C3980,0,,False,False,False,Low,False
8043F61A0,0,,False,False,False,Low,False
80362E1B0,0,,False,False,False,Low,False
8004F63B0,20,High total outgoing amount,False,False,False,Low,False
8001F6700,20,High total outgoing amount,False,False,False,Low,False
80F317BD0,0,,False,False,False,Low,False
80FB98D80,0,,False,False,False,Low,False
803EACAE0,20,High total outgoing amount,False,False,False,Low,False
802C83400,0,,False,False,False,Low,False
80F0601C0,0,,False,False,False,Low,False
8020C3840,20,High total outgoing amount,False,False,False,Low,False
80FC22DF0,20,High total outgoing amount,False,False,False,Low,False
806F52250,0,,False,False,False,Low,False
80424B520,0,,False,False,False,Low,False
800E1CBA0,20,High total outgoing amount,False,False,False,Low,False
8004F60D0,0,,False,False,False,Low,False
804D47850,0,,False,False,False,Low,False
80F46F890,0,,False,False,False,Low,False
804296270,0,,False,False,False,Low,False
803F80B30,0,,False,False,False,Low,False
80FECECE0,0,,False,False,False,Low,False
803EDE030,20,High total outgoing amount,False,False,False,Low,False
8046CC120,0,,False,False,False,Low,False
805599840,20,High total outgoing amount,False,False,False,Low,False
800191BC0,0,,False,False,False,Low,False
80F5DD260,0,,False,False,False,Low,False
80F46CE40,0,,False,False,False,Low,False
800110880,0,,False,False,False,Low,False
80FED0BC0,0,,False,False,False,Low,False
803EDB700,0,,False,False,False,Low,False
803353250,0,,False,False,False,Low,False
8102B9BE0,0,,False,False,False,Low,False
80F46D3C0,0,,False,False,False,Low,False
80EF0F4D0,0,,False,False,False,Low,False
80FF8E010,0,,False,False,False,Low,False
800374B60,0,,False,False,False,Low,False
803EDAC10,0,,False,False,False,Low,False
8101562D0,0,,False,False,False,Low,False
80B5D2ED0,0,,False,False,False,Low,False
803E8E4F0,20,High total outgoing amount,False,False,False,Low,False
8003759B0,0,,False,False,False,Low,False
80FA0C1F0,0,,False,False,False,Low,False
80F5DA1D0,0,,False,False,False,Low,False
8043F6610,0,,False,False,False,Low,False
800BC4DC0,0,,False,False,False,Low,False
8055890C0,0,,False,False,False,Low,False
8040E0910,0,,False,False,False,Low,False
8046D2F00,0,,False,False,False,Low,False
8049B2880,20,High total outgoing amount,False,False,False,Low,False
80F3CA820,0,,False,False,False,Low,False
8018BF780,20,High total outgoing amount,False,False,False,Low,False
8042C8B70,0,,False,False,False,Low,False
8001FCC40,0,,False,False,False,Low,False
803ECD700,0,,False,False,False,Low,False
80F8E6BB0,0,,False,False,False,Low,False
80FBD4CA0,20,High total outgoing amount,False,False,False,Low,False
8001E7F80,20,High total outgoing amount,False,False,False,Low,False
804264CF0,0,,False,False,False,Low,False
8004E1510,20,High total outgoing amount,False,False,False,Low,False
8050AF850,0,,False,False,False,Low,False
80FBD2DE0,0,,False,False,False,Low,False
80757E020,0,,False,False,False,Low,False
8044D8FC0,0,,False,False,False,Low,False
8001E8940,0,,False,False,False,Low,False
80BB34B60,0,,False,False,False,Low,False
8005D40C0,20,High total outgoing amount,False,False,False,Low,False
80251CEF0,20,High total outgoing amount,False,False,False,Low,False
8055AF920,0,,False,False,False,Low,False
805593FE0,0,,False,False,False,Low,False
80FDCF080,0,,False,False,False,Low,False
80F8E4EB0,20,High total outgoing amount,False,False,False,Low,False
8045E6DF0,20,High total outgoing amount,False,False,False,Low,False
804551B30,0,,False,False,False,Low,False
805258AE0,0,,False,False,False,Low,False
8055BBB80,20,High total outgoing amount,False,False,False,Low,False
80567E540,0,,False,False,False,Low,False
8035185C0,20,High total outgoing amount,False,False,False,Low,False
8001D22D0,20,High total outgoing amount,False,False,False,Low,False
80455A9C0,0,,False,False,False,Low,False
80F43F020,0,,False,False,False,Low,False
80FED6E30,0,,False,False,False,Low,False
8068EFC30,20,High total outgoing amount,False,False,False,Low,False
8100223E0,0,,False,False,False,Low,False
80482E4F0,20,High total outgoing amount,False,False,False,Low,False
803CD6710,20,High total outgoing amount,False,False,False,Low,False
81002C830,0,,False,False,False,Low,False
80559A7F0,0,,False,False,False,Low,False
800C57760,20,High total outgoing amount,False,False,False,Low,False
804264D40,20,High total outgoing amount,False,False,False,Low,False
80470AC20,0,,False,False,False,Low,False
8004DD720,0,,False,False,False,Low,False
80434BB30,0,,False,False,False,Low,False
8102A90E0,0,,False,False,False,Low,False
800368B80,0,,False,False,False,Low,False
803E26BF0,0,,False,False,False,Low,False
8001719A0,20,High total outgoing amount,False,False,False,Low,False
8042660F0,20,High total outgoing amount,False,False,False,Low,False
80160E010,0,,False,False,False,Low,False
80234CAC0,0,,False,False,False,Low,False
803ECD610,0,,False,False,False,Low,False
800112F90,0,,False,False,False,Low,False
805814E30,0,,False,False,False,Low,False
8011EFDF0,20,High total outgoing amount,False,False,False,Low,False
8052DFE30,0,,False,False,False,Low,False
80F960360,0,,False,False,False,Low,False
804D3F260,0,,False,False,False,Low,False
804BDEB80,0,,False,False,False,Low,False
804266690,0,,False,False,False,Low,False
80F9604F0,0,,False,False,False,Low,False
80062C3D0,20,High total outgoing amount,False,False,False,Low,False
804AC4BE0,0,,False,False,False,Low,False
803ED7020,0,,False,False,False,Low,False
804AC5210,20,High total outgoing amount,False,False,False,Low,False
8049B0E10,0,,False,False,False,Low,False
8052DE890,20,High total outgoing amount,False,False,False,Low,False
80F3BDEF0,20,High total outgoing amount,False,False,False,Low,False
804AC5120,0,,False,False,False,Low,False
80FDEC7B0,0,,False,False,False,Low,False
8032B3270,0,,False,False,False,Low,False
803EC39E0,0,,False,False,False,Low,False
80010E3D0,20,High total outgoing amount,False,False,False,Low,False
8001634F0,20,High total outgoing amount,False,False,False,Low,False
80F912730,0,,False,False,False,Low,False
80F4159F0,0,,False,False,False,Low,False
80F62F4A0,20,High total outgoing amount,False,False,False,Low,False
80FCBF3A0,0,,False,False,False,Low,False
800E6C8A0,0,,False,False,False,Low,False
80EFDE650,20,High total outgoing amount,False,False,False,Low,False
805820E10,0,,False,False,False,Low,False
803F7EA60,20,High total outgoing amount,False,False,False,Low,False
80024D550,0,,False,False,False,Low,False
80013AF70,0,,False,False,False,Low,False
804D33F10,0,,False,False,False,Low,False
80F4536B0,0,,False,False,False,Low,False
804A6C0C0,0,,False,False,False,Low,False
80FF98990,0,,False,False,False,Low,False
801E21640,20,High total outgoing amount,False,False,False,Low,False
80F3BE880,0,,False,False,False,Low,False
80EF9E060,0,,False,False,False,Low,False
804B87610,0,,False,False,False,Low,False
8046C6680,0,,False,False,False,Low,False
804A86BA0,0,,False,False,False,Low,False
80050E890,0,,False,False,False,Low,False
80FB77F50,0,,False,False,False,Low,False
8003D93B0,20,High total outgoing amount,False,False,False,Low,False
80476C850,0,,False,False,False,Low,False
80F55A650,0,,False,False,False,Low,False
803FC21D0,0,,False,False,False,Low,False
805764F50,0,,False,False,False,Low,False
804D44990,20,High total outgoing amount,False,False,False,Low,False
8002F7E60,0,,False,False,False,Low,False
804E41850,0,,False,False,False,Low,False
8044395B0,0,,False,False,False,Low,False
8056FE2C0,0,,False,False,False,Low,False
80138BD20,20,High total outgoing amount,False,False,False,Low,False
8100FCAC0,0,,False,False,False,Low,False
80F57B560,0,,False,False,False,Low,False
8003DE200,0,,False,False,False,Low,False
80F579B40,0,,False,False,False,Low,False
804CC64D0,0,,False,False,False,Low,False
80FEA6820,0,,False,False,False,Low,False
804E63C40,0,,False,False,False,Low,False
80F582B90,0,,False,False,False,Low,False
804A8C2D0,0,,False,False,False,Low,False
804ED7FA0,20,High total outgoing amount,False,False,False,Low,False
80F5698F0,0,,False,False,False,Low,False
805544D00,0,,False,False,False,Low,False
804360620,0,,False,False,False,Low,False
8044227A0,0,,False,False,False,Low,False
804DAEB10,0,,False,False,False,Low,False
8102D53A0,0,,False,False,False,Low,False
8054A2100,20,High total outgoing amount,False,False,False,Low,False
80475D230,0,,False,False,False,Low,False
80F54B970,0,,False,False,False,Low,False
804632EE0,0,,False,False,False,Low,False
804944DB0,20,High total outgoing amount,False,False,False,Low,False
804632F80,0,,False,False,False,Low,False
8046AFAF0,20,High total outgoing amount,False,False,False,Low,False
804A8E970,0,,False,False,False,Low,False
808A58B90,0,,False,False,False,Low,False
8048CB060,0,,False,False,False,Low,False
80F556F70,0,,False,False,False,Low,False
8001BFBB0,0,,False,False,False,Low,False
800F70C00,0,,False,False,False,Low,False
80FB78D20,0,,False,False,False,Low,False
803858CF0,0,,False,False,False,Low,False
8046A39E0,0,,False,False,False,Low,False
80FF664F0,0,,False,False,False,Low,False
8103156B0,0,,False,False,False,Low,False
80FB513D0,0,,False,False,False,Low,False
801A12190,0,,False,False,False,Low,False
80FB51810,0,,False,False,False,Low,False
80FD52180,0,,False,False,False,Low,False
80DA3C0C0,0,,False,False,False,Low,False
805536650,0,,False,False,False,Low,False
804655AD0,0,,False,False,False,Low,False
80F5714C0,0,,False,False,False,Low,False
8102EEE20,20,High total outgoing amount,False,False,False,Low,False
80F570480,0,,False,False,False,Low,False
80FB73530,0,,False,False,False,Low,False
80FD332D0,0,,False,False,False,Low,False
80F56B240,0,,False,False,False,Low,False
800221C20,20,High total outgoing amount,False,False,False,Low,False
8009A4EF0,0,,False,False,False,Low,False
8102F73D0,0,,False,False,False,Low,False
8046A4120,0,,False,False,False,Low,False
800198630,0,,False,False,False,Low,False
80012D050,0,,False,False,False,Low,False
80333A2B0,20,High total outgoing amount,False,False,False,Low,False
80EDAC7D0,0,,False,False,False,Low,False
80FD37240,0,,False,False,False,Low,False
8043758C0,0,,False,False,False,Low,False
80F16FB20,0,,False,False,False,Low,False
80FD35EF0,0,,False,False,False,Low,False
807E71060,20,High total outgoing amount,False,False,False,Low,False
80F55F4B0,0,,False,False,False,Low,False
800516EE0,20,High total outgoing amount,False,False,False,Low,False
800C39D30,0,,False,False,False,Low,False
80F578070,0,,False,False,False,Low,False
80020BE70,0,,False,False,False,Low,False
80F178A30,0,,False,False,False,Low,False
8014C6120,0,,False,False,False,Low,False
8003DF250,0,,False,False,False,Low,False
805538290,0,,False,False,False,Low,False
804421E70,0,,False,False,False,Low,False
805705AE0,0,,False,False,False,Low,False
804240350,0,,False,False,False,Low,False
80F18BF70,0,,False,False,False,Low,False
804CBDB20,20,High total outgoing amount,False,False,False,Low,False
805531650,0,,False,False,False,Low,False
80478AD90,0,,False,False,False,Low,False
803EB9760,0,,False,False,False,Low,False
80EE22200,20,High total outgoing amount,False,False,False,Low,False
800F77250,0,,False,False,False,Low,False
8003E31E0,0,,False,False,False,Low,False
80FD54A80,0,,False,False,False,Low,False
810135710,0,,False,False,False,Low,False
803526830,20,High total outgoing amount,False,False,False,Low,False
8046AFED0,0,,False,False,False,Low,False
8055C2BC0,0,,False,False,False,Low,False
8015664D0,0,,False,False,False,Low,False
80052DA80,0,,False,False,False,Low,False
80FE71E80,0,,False,False,False,Low,False
80F243300,0,,False,False,False,Low,False
80555C490,0,,False,False,False,Low,False
810151840,0,,False,False,False,Low,False
8046B7A00,0,,False,False,False,Low,False
80FE74000,0,,False,False,False,Low,False
809E15010,0,,False,False,False,Low,False
8001685D0,0,,False,False,False,Low,False
804701B70,0,,False,False,False,Low,False
80F099230,0,,False,False,False,Low,False
805526DE0,0,,False,False,False,Low,False
804A8AFB0,0,,False,False,False,Low,False
804268D10,20,High total outgoing amount,False,False,False,Low,False
80FD53550,20,High total outgoing amount,False,False,False,Low,False
8100E7290,0,,False,False,False,Low,False
80FE84380,0,,False,False,False,Low,False
804229F50,0,,False,False,False,Low,False
8055217A0,0,,False,False,False,Low,False
800127B30,20,High total outgoing amount,False,False,False,Low,False
801A622D0,0,,False,False,False,Low,False
807EBFEE0,0,,False,False,False,Low,False
80FF83A80,20,High total outgoing amount,False,False,False,Low,False
80FB93D40,0,,False,False,False,Low,False
80444B1A0,0,,False,False,False,Low,False
80103D4E0,20,High total outgoing amount,False,False,False,Low,False
80F070D50,0,,False,False,False,Low,False
80551C4D0,0,,False,False,False,Low,False
803F8E3B0,0,,False,False,False,Low,False
80404BAF0,20,High total outgoing amount,False,False,False,Low,False
804A9AB70,0,,False,False,False,Low,False
8053E33F0,20,High total outgoing amount,False,False,False,Low,False
8100DF0E0,0,,False,False,False,Low,False
804724420,0,,False,False,False,Low,False
80497CF10,20,High total outgoing amount,False,False,False,Low,False
809382EB0,0,,False,False,False,Low,False
8047AF8A0,0,,False,False,False,Low,False
804F56980,0,,False,False,False,Low,False
8056BA240,0,,False,False,False,Low,False
80160DD80,0,,False,False,False,Low,False
80460B200,0,,False,False,False,Low,False
801D515D0,0,,False,False,False,Low,False
804A81100,0,,False,False,False,Low,False
8001FB7F0,20,High total outgoing amount,False,False,False,Low,False
80486A680,0,,False,False,False,Low,False
800354220,0,,False,False,False,Low,False
80FB82AC0,0,,False,False,False,Low,False
80561B900,0,,False,False,False,Low,False
800219C70,0,,False,False,False,Low,False
80FD20960,0,,False,False,False,Low,False
80548A500,0,,False,False,False,Low,False
80453D280,0,,False,False,False,Low,False
804A995B0,20,High total outgoing amount,False,False,False,Low,False
80548A900,0,,False,False,False,Low,False
80F5A49E0,0,,False,False,False,Low,False
80F5A4DB0,0,,False,False,False,Low,False
80F5A3FE0,20,High total outgoing amount,False,False,False,Low,False
810320B60,0,,False,False,False,Low,False
803EA5740,20,High total outgoing amount,False,False,False,Low,False
8101349F0,20,High total outgoing amount,False,False,False,Low,False
804243910,0,,False,False,False,Low,False
80F545320,0,,False,False,False,Low,False
801059380,0,,False,False,False,Low,False
804ED8B80,0,,False,False,False,Low,False
80012DBC0,0,,False,False,False,Low,False
8003A74A0,0,,False,False,False,Low,False
804940820,0,,False,False,False,Low,False
804399D10,20,High total outgoing amount,False,False,False,Low,False
8102D5AD0,0,,False,False,False,Low,False
80402CE10,0,,False,False,False,Low,False
80038F340,20,High total outgoing amount,False,False,False,Low,False
80FD1E5F0,0,,False,False,False,Low,False
80016B550,0,,False,False,False,Low,False
80453D2D0,0,,False,False,False,Low,False
8030B8830,20,High total outgoing amount,False,False,False,Low,False
80561DF70,0,,False,False,False,Low,False
80FAC9510,0,,False,False,False,Low,False
8005031F0,0,,False,False,False,Low,False
8002BA860,0,,False,False,False,Low,False
8030EC900,20,High total outgoing amount,False,True,False,Low,True
80F5BB600,0,,False,False,False,Low,False
8047A5CF0,0,,False,False,False,Low,False
804A9A6D0,0,,False,False,False,Low,False
80F5C0D40,0,,False,False,False,Low,False
80FECB2B0,0,,False,False,False,Low,False
80F5BB6D0,0,,False,False,False,Low,False
80402F0B0,20,High total outgoing amount,False,False,False,Low,False
8012858C0,20,High total outgoing amount,False,False,False,Low,False
800504780,0,,False,False,False,Low,False
804D69F70,0,,False,False,False,Low,False
80402E9F0,0,,False,False,False,Low,False
80F0FD8E0,0,,False,False,False,Low,False
804C66F20,0,,False,False,False,Low,False
803EA5CE0,0,,False,False,False,Low,False
8003953F0,0,,False,False,False,Low,False
8003948B0,20,High total outgoing amount,False,False,False,Low,False
801DA6A70,20,High total outgoing amount,False,False,False,Low,False
804D228A0,0,,False,False,False,Low,False
8078E5BF0,0,,False,False,False,Low,False
8047061E0,0,,False,False,False,Low,False
804706DF0,20,High total outgoing amount,False,False,False,Low,False
800100E20,20,High total outgoing amount,False,False,False,Low,False
803F43320,0,,False,False,False,Low,False
80F6AA290,0,,False,False,False,Low,False
80524D730,0,,False,False,False,Low,False
8045A12C0,0,,False,False,False,Low,False
80F75CFD0,0,,False,False,False,Low,False
81041E4B0,0,,False,False,False,Low,False
8001887C0,20,High total outgoing amount,False,False,False,Low,False
80F409400,0,,False,False,False,Low,False
8004A89C0,0,,False,False,False,Low,False
80FDC5100,0,,False,False,False,Low,False
8050FFFF0,0,,False,False,False,Low,False
80AA28C10,20,High total outgoing amount,False,False,False,Low,False
802663250,20,High total outgoing amount,False,False,False,Low,False
8041D9EC0,0,,False,False,False,Low,False
80524BC50,0,,False,False,False,Low,False
80F40F030,0,,False,False,False,Low,False
80FDD05C0,20,High total outgoing amount,False,False,False,Low,False
80FC25E40,0,,False,False,False,Low,False
8000FA930,20,High total outgoing amount,False,False,False,Low,False
805634160,0,,False,False,False,Low,False
8047ED820,20,High total outgoing amount,False,False,False,Low,False
80564A460,0,,False,False,False,Low,False
803F07C30,0,,False,False,False,Low,False
804CEAFA0,0,,False,False,False,Low,False
8002FE5C0,0,,False,False,False,Low,False
80FC19790,0,,False,False,False,Low,False
8047EFF40,0,,False,False,False,Low,False
80B7DB3A0,20,High total outgoing amount,False,False,False,Low,False
80FFD52E0,0,,False,False,False,Low,False
8047EEE30,20,High total outgoing amount,False,False,False,Low,False
804A74F70,0,,False,False,False,Low,False
8047FA1B0,0,,False,False,False,Low,False
80524EB40,0,,False,False,False,Low,False
80FE00D60,0,,False,False,False,Low,False
80FDD9330,0,,False,False,False,Low,False
80005A690,20,High total outgoing amount,False,False,False,Low,False
80FF2B750,0,,False,False,False,Low,False
80F76B750,0,,False,False,False,Low,False
8001052C0,0,,False,False,False,Low,False
8101C8280,0,,False,False,False,Low,False
8006AD530,0,,False,False,False,Low,False
804100640,0,,False,False,False,Low,False
80024B6F0,20,High total outgoing amount,False,False,False,Low,False
8027C6B80,20,High total outgoing amount,False,False,False,Low,False
80F76B840,0,,False,False,False,Low,False
80FF29F80,0,,False,False,False,Low,False
81041AB60,0,,False,False,False,Low,False
80F76C210,0,,False,False,False,Low,False
803E15030,0,,False,False,False,Low,False
8005ACBE0,0,,False,False,False,Low,False
804558910,0,,False,False,False,Low,False
803F43510,20,High total outgoing amount,False,False,False,Low,False
8047EE7A0,20,High total outgoing amount,False,False,False,Low,False
804235F50,0,,False,False,False,Low,False
80F41FFF0,0,,False,False,False,Low,False
805612EB0,20,High total outgoing amount,False,False,False,Low,False
8032A2F00,20,High total outgoing amount,False,False,False,Low,False
80F8B77B0,0,,False,False,False,Low,False
80F3C5790,0,,False,False,False,Low,False
80EF65B00,0,,False,False,False,Low,False
8001595D0,0,,False,False,False,Low,False
80867D2B0,0,,False,False,False,Low,False
804B20E50,0,,False,False,False,Low,False
80F4151B0,20,High total outgoing amount,False,False,False,Low,False
803DB8640,0,,False,False,False,Low,False
804D106F0,0,,False,False,False,Low,False
80F8B30D0,0,,False,False,False,Low,False
8058309A0,0,,False,False,False,Low,False
80078E4E0,20,High total outgoing amount,False,False,False,Low,False
804B09380,0,,False,False,False,Low,False
800134F30,0,,False,False,False,Low,False
804B07B00,20,High total outgoing amount,False,False,False,Low,False
80EF139D0,20,High total outgoing amount,False,False,False,Low,False
80F416240,20,High total outgoing amount,False,False,False,Low,False
80FDDA040,0,,False,False,False,Low,False
8050CFB50,0,,False,False,False,Low,False
80F418EB0,0,,False,False,False,Low,False
80561A6E0,0,,False,False,False,Low,False
8023B5B50,0,,False,False,False,Low,False
80FC21730,20,High total outgoing amount,False,False,False,Low,False
804713260,20,High total outgoing amount,False,False,False,Low,False
805833830,0,,False,False,False,Low,False
8004D03D0,20,High total outgoing amount,False,False,False,Low,False
8001784C0,20,High total outgoing amount,False,False,False,Low,False
810251670,0,,False,False,False,Low,False
804550720,0,,False,False,False,Low,False
80FC1D850,20,High total outgoing amount,False,False,False,Low,False
80E16B520,0,,False,False,False,Low,False
805668DB0,20,High total outgoing amount,False,False,False,Low,False
80DBC97B0,20,High total outgoing amount,False,False,False,Low,False
8014C0980,20,High total outgoing amount,False,False,False,Low,False
805152870,0,,False,False,False,Low,False
80F693D20,20,High total outgoing amount,False,False,False,Low,False
80FDF0830,0,,False,False,False,Low,False
80F8B4F30,0,,False,False,False,Low,False
800135360,20,High total outgoing amount,False,False,False,Low,False
8043136E0,0,,False,False,False,Low,False
803E9D6E0,0,,False,False,False,Low,False
81001DCF0,0,,False,False,False,Low,False
805667B70,0,,False,False,False,Low,False
804235010,0,,False,False,False,Low,False
800CE69A0,20,High total outgoing amount,False,False,False,Low,False
800225970,20,High total outgoing amount,False,False,False,Low,False
80FC55950,0,,False,False,False,Low,False
